,UserID,ScreenName,Party,BotScore
2374,939153132017287168,RoyKoslesh,Both,0.2079055732880228
2379,936998966243221509,RumyaHere,Both,0.1701324265302999
2415,1074987533593862145,Vaibhav30153000,Both,0.33655519548719853
2434,76265859,pankajmail78,Both,0.11116719108518804
2458,161943624,devm1190,Both,0.07089257330076087
2462,884446098479357953,iam_aryann,Both,0.05624491210051878
2472,2985136932,RSHobo,Both,0.037980136466376074
2485,4773442042,NewzHook,Both,0.6545596461071505
2490,1950963163,has2912,Both,0.15881746424200632
2491,1009791484940480519,Kuldeepkathai14,Both,0.18207903130928815
2505,61985425,kartickmisraa,Both,0.10328573467123618
2511,97911900,zoomtokunal,Both,0.10328573467123618
2512,2197043696,drmbjoshi7,Both,0.07089257330076087
2541,2797670928,IndiaShiningPJ,Both,0.09590276214117437
2555,2561449492,gauaggbjp,Both,0.13802618960216584
2561,373857859,arun_bang,Both,0.04811366570775446
2581,4643355517,AkshatGandhi09,Both,0.04447883217419818
2582,5539032,indscribe,Both,0.09590276214117437
2600,202517725,mmaq78,Both,0.300816711527256
2616,4688674015,NimishGour,Both,0.11956986651967942
2639,339749210,nageshmishra1,Both,0.08899515596679244
2640,3187413402,rohittashok,Both,0.28378247513569405
2644,954859712834568198,CrazySatire,Both,0.6545596461071505
2653,768995682,Vreddhi,Both,0.19466773728450495
2660,67535394,rajeetsinha,Both,0.05624491210051878
2661,63873549,birdinfo,Both,0.5565870373496533
2668,918093438775472128,modi2019mission,Both,0.9077465473786139
2669,147433385,youth4bjp,Both,0.09590276214117437
2676,64776309,snnynnd,Both,0.06565556198004287
2681,166897426,LalitJoshi1970,Both,0.09590276214117437
2707,3202484713,INCDehradun,Both,0.05202936550695904
2712,794594349250056192,sanju00078,Both,0.23633691139538376
2725,147087380,nitesh_chandra,Both,0.49505756400804624
2727,15677900,vvemuri,Both,0.22179568769021463
2728,1076308882010656768,Fightingforjus5,Both,0.9206457832445352
2734,950707206931951616,TPINewz,Both,0.26734400306340506
2737,467361316,MehtaKyaKehtaa,Both,0.18207903130928815
2738,108351585,rishikesh_patil,Both,0.06565556198004287
2761,203351820,SankaPadma,Both,0.14812070832967303
2764,789383120944443392,marchformass,Both,0.0825396626774012
2777,3233551237,ranjit0029,Both,0.09590276214117437
2812,969439105,ManjuLovesLife,Both,0.1701324265302999
2814,142598575,Payal_Rohatgi,Both,
2818,4186671733,IrvinjitS,Both,0.1701324265302999
2820,393868591,IndiasTaxPayer,Both,0.7713044789889335
2826,74931740,sandeepvarier,Both,0.037980136466376074
2833,264829867,hharan90,Both,0.11116719108518804
2840,709682443343634432,BholaNath_BSF,Both,0.26734400306340506
2842,134764616,sanjaygoeljpr,Both,0.05624491210051878
2850,843657000831479809,iSitanshu7,Both,0.22179568769021463
2854,1040988658143322113,jaimanjagdish12,Both,0.7081126267613624
2863,2583378188,ieMilind,Both,0.11116719108518804
2864,34886020,terajasimhan,Both,0.10328573467123618
2867,16591003,jayeshmestry,Both,0.11116719108518804
2868,4388639712,DrAmitGupta7,Both,0.08899515596679244
2874,139689722,jeegar13,Both,0.06565556198004287
2881,65858678,saur143,Both,0.13802618960216584
2895,214764002,striking_meet,Both,0.05202936550695904
2900,2951157595,iamtarun31,Both,0.22179568769021463
2912,165819250,dhasgk,Both,0.06565556198004287
2913,316808763,SRangaReddy,Both,0.2079055732880228
2917,291166763,devilishangelps,Both,0.0825396626774012
2918,52013234,shailfilm,Both,0.0825396626774012
2919,982923099308949504,RangDeTiranga,Both,0.11116719108518804
2938,28316920,actindia,Both,0.09590276214117437
2966,1084364673187700736,CBcasm,Both,0.7713044789889335
2968,307748725,prashantrshukla,Both,0.06565556198004287
2979,283131653,jagadishexplore,Both,0.0825396626774012
2982,837000325999505410,SURAJINDIAN2,Both,0.07651310672792835
2984,112954656,ramolatalwar,Both,0.1285158337598371
2987,51349184,eparitosh,Both,0.08899515596679244
2990,31339964,rahulbiddappa,Both,0.0825396626774012
3004,1452985202,nageshspardhi,Both,0.18207903130928815
3013,229393644,zeesalaamtweet,Both,0.07089257330076087
3022,1084143994743836674,memeswalikanya,Both,0.4744885412906753
3024,278407684,sanjeevraivaid,Both,0.22179568769021463
3044,3300305647,sumonseng,Both,0.07089257330076087
3081,372254588,somanathg,Both,0.22179568769021463
3092,4500158002,yogaish1969,Both,0.09590276214117437
3094,967959610442354689,voice_of_ram,Both,0.18207903130928815
3103,609929745,utkarsh_aanand,Both,0.09590276214117437
3115,482074621,NastikBharat07,Both,0.3742667881821624
3118,987887136442494976,Raj_official99,Both,0.10328573467123618
3120,761576874917130240,holy_guyy,Both,0.15881746424200632
3124,1339608146,BSArora67,Both,0.11116719108518804
3125,95628517,Karwa_k,Both,0.0825396626774012
3126,3312379303,divesh1810,Both,0.393746460000491
3127,1053891753613262849,Murali76133156,Both,0.3742667881821624
3131,2455202539,BHANWARLALSUTH7,Both,0.4744885412906753
3134,234264732,pattbas,Both,0.07651310672792835
3137,1577685780,RoshanSonmi,Both,0.14812070832967303
3140,854660581848227842,biju0801,Both,0.5565870373496533
3150,1863936054,Mini2411Singh,Both,0.1285158337598371
3155,557823944,Swann108,Both,0.04447883217419818
3157,966277519434424320,brijsharmabrij,Both,0.13802618960216584
3159,358334458,AdityasJha,Both,0.05624491210051878
3160,2404572355,gkiran292,Both,0.0825396626774012
3167,3224348737,imjkzone,Both,0.09590276214117437
3168,74906650,choyyan,Both,0.07089257330076087
3174,350677404,read_mytweet_,Both,0.22179568769021463
3181,2397140232,Pratikkyal,Both,0.6545596461071505
3194,960082033484550144,AshuPanchal1994,Both,0.13802618960216584
3202,389485282,Afternoon_Voice,Both,0.14812070832967303
3203,757946689,SrivatsaRahul,Both,0.4336774335329319
3209,21990049,parshottamgk,Both,0.13802618960216584
3247,3314190500,patriotprateek,Both,0.05624491210051878
3256,304268960,JournoSiddhant,Both,0.300816711527256
3259,580189444,usamatanwar,Both,0.09590276214117437
3268,985553218653450240,Peter49022898,Both,0.11116719108518804
3274,1885602997,hitendrati,Both,0.33655519548719853
3277,936692300519964672,Avanish124,Both,0.413569897933165
3280,58117864,gurueee,Both,0.07651310672792835
3285,2899261650,Piscean143,Both,0.06078011352084069
3289,2878362799,ved3595,Both,0.06078011352084069
3294,2500972442,ojha_dk,Both,0.07651310672792835
3296,745331155797319680,SeetharamPatti,Both,0.28378247513569405
3300,1663116894,rohiit_jain,Both,0.05624491210051878
3310,28082762,madmanu,Both,0.06565556198004287
3317,120452609,Satadru_bagchi,Both,0.032398754737074244
3323,128827186,sach42010,Both,0.11116719108518804
3327,302450879,nagarajgs,Both,0.11116719108518804
3328,70071054,vivekashenoy,Both,0.05624491210051878
3330,4449003826,M_8319,Both,0.25152334764543
3354,334699232,mishra1965,Both,0.11116719108518804
3359,958988274680283136,TRadjie,Both,0.0825396626774012
3363,2435328948,anuradha_tri,Both,0.04447883217419818
3367,2284591142,Sumeet_1272,Both,0.04447883217419818
3368,17710740,dna,Both,0.05624491210051878
3371,374587609,yksingh26,Both,0.07089257330076087
3394,934816325561606144,KhanZaid__,Both,0.2079055732880228
3397,2480177162,ASHIKismyname,Both,0.10328573467123618
3399,790898577543405568,ChiragJangidd,Both,0.4540057291614072
3403,794806127670214656,GeoJimmi,Both,0.3184188561317807
3407,1003588124109242368,BupendaMeitei,Both,0.10328573467123618
3408,1486756064,Sithanthi,Both,0.06078011352084069
3409,3194073696,joshiisenough,Both,0.06078011352084069
3415,58725991,KannaPhaneendra,Both,0.05202936550695904
3422,2167190894,NilimaNilimas,Both,0.18207903130928815
3423,441817658,yuvadesh,Both,0.0825396626774012
3452,367845902,MilanVasoya_IN,Both,0.05624491210051878
3458,157959833,Deepali_p,Both,0.0825396626774012
3473,1023436978493239296,saleemk52602933,Both,0.1285158337598371
3478,53880693,raydeep,Both,0.14812070832967303
3490,1073250002854506496,Anukritisisodia,Both,0.08899515596679244
3504,359938957,poonamipj,Both,0.07651310672792835
3510,965632732989501440,Indianobserver_,Both,0.300816711527256
3528,312003932,GUTARRGU,Both,0.07089257330076087
3558,789584516,nationlist123,Both,0.2079055732880228
3564,1337254184,parmarsap,Both,0.14812070832967303
3566,61750264,saikiran_b,Both,0.06078011352084069
3576,781541402131861504,deshhit10,Both,0.0825396626774012
3582,46383492,BalooET,Both,0.07089257330076087
3601,2611684826,KartikBelekeri,Both,0.7855076010068447
3624,182298252,aryaman89,Both,0.07089257330076087
3636,1039575352790659072,THE_BRAHMASTRA,Both,0.22179568769021463
3654,543022487,nyctaxicabtales,Both,0.22179568769021463
3659,381511178,Sumit18_,Both,0.06565556198004287
3660,92697408,samee102,Both,0.413569897933165
3668,850406940140240896,Aparup_Sen_Org,Both,0.22179568769021463
3681,1069462464406921216,SanjayPanday94,Both,0.19466773728450495
3703,92944986,uday3393,Both,0.19466773728450495
3713,751310861998837760,AkhandDilliWasi,Both,0.11956986651967942
3716,1013838108289204224,Pavan96150278,Both,0.28378247513569405
3722,339102943,imvyasji,Both,0.3742667881821624
3727,1075025429260451840,Cleanentertain,Both,0.13802618960216584
3741,61673391,jspandey_,Both,0.3184188561317807
3751,1031162857197432832,AmitPatle06,Both,0.26734400306340506
3755,18149074,,Both,0.300816711527256
3765,613623543,AngarakM,Both,0.04447883217419818
3787,112709207,arvindgunasekar,Both,0.05202936550695904
3797,269256017,TheAshokSingh,Both,0.11956986651967942
3806,929677339335606272,poetryofroads,Both,0.14812070832967303
3811,1051873553845510147,Juice_Kudithiya,Both,0.1701324265302999
3829,2449783249,DrAshokJayanty,Both,0.07089257330076087
3831,2303126940,VastradRaju,Both,0.041106740219567735
3836,182423162,pinban02,Both,0.05202936550695904
3849,919229173385670657,Abhimanyushri20,Both,0.300816711527256
3860,749168894263169024,Aiims_Bhopal,Both,0.14812070832967303
3864,96295165,DKodingera,Both,0.10328573467123618
3865,486879948,Varunatorr,Both,0.11116719108518804
3935,17801716,DeepalTrevedie,Both,0.06078011352084069
3938,1862670799,RealRajeshSamal,Both,0.07651310672792835
3948,170215458,VipinINC,Both,0.07651310672792835
3969,509135469,JasBJP,Both,0.07651310672792835
3970,179230581,iRONEYical,Both,0.07651310672792835
3987,4738651928,AnshulKhanna9,Both,0.15881746424200632
4002,1647862896,immaayush,Both,0.19466773728450495
4004,79985039,vipul_kp,Both,0.10328573467123618
4017,1074014018279370752,FilmsCricket,Both,0.33655519548719853
4022,778263231966117888,Manish_Jat007,Both,0.18207903130928815
4027,51680123,Vedic_Concepts,Both,0.2079055732880228
4030,2472212728,Saale_Ballu,Both,0.1285158337598371
4048,1500975553,confess2gaurav,Both,0.06565556198004287
4050,3138532788,AAPkeeAAG,Both,0.3742667881821624
4060,2571407005,PsengarS,Both,0.06078011352084069
4064,6987882,angsuman,Both,0.22179568769021463
4110,412010703,GilaniTufail,Both,0.11116719108518804
4114,1082228370748903424,nuttkracker,Both,0.6908019160064479
4125,1041927440954605568,madhulikaji,Both,0.26734400306340506
4149,104185645,ankushsharma200,Both,0.09590276214117437
4154,145460034,Harsha_a,Both,0.1701324265302999
4177,2330101332,kinalpatel93,Both,0.11116719108518804
4179,3024099782,AbhaKulkarn90,Both,0.06078011352084069
4191,468399898,JainEshan,Both,0.041106740219567735
4295,954444800748589056,DataPrediction,Both,0.3184188561317807
4332,1076927647924523008,PoliticalDhondu,Both,0.25152334764543
4372,509082919,Arpita_Badajena,Both,0.04447883217419818
4391,1079151295062331392,Mamtash54207923,Both,0.1285158337598371
4418,140528144,hbhatla,Both,0.5361761477678701
4419,3196000398,iamsiddrajput,Both,0.13802618960216584
4424,48257160,achutbhandarkar,Both,0.07651310672792835
4447,560129814,srajukanumuri,Both,0.23633691139538376
4458,277388031,Modifiedkunal,Both,0.08899515596679244
4461,63073975,madversity,Both,0.032398754737074244
4503,885630487,v_o_sanity,Both,0.09590276214117437
4515,499997425,kadiruae,Both,0.07651310672792835
4529,1078226589018542080,humanity828,Both,0.18207903130928815
4533,2574487812,himanshugarg777,Both,0.15881746424200632
4535,1043645908733362176,AnwarulHoda12,Both,0.1285158337598371
4536,75372326,Shijasm,Both,0.1701324265302999
4544,99983951,Rupeshkoomar,Both,0.15881746424200632
4556,990286490872655872,DhimanRoyTPYC,Both,0.300816711527256
4561,2236540586,MeWithRG,Both,0.13802618960216584
4570,18716494,manavdas,Both,0.08899515596679244
4573,1084850359019819008,NiileshkumarP,Both,0.8084116212694206
4575,1085418039078727681,KarmaSamithi,Both,0.5565870373496533
4589,1894276592,KhoranaR,Both,0.0825396626774012
4600,22897268,sujoydhar,Both,0.300816711527256
4601,1615529820,iamkaranbachani,Both,0.11116719108518804
4615,717902703595106304,sreekanth_22,Both,0.08899515596679244
4619,136146068,bhavesh2385,Both,0.07651310672792835
4621,417748560,radz_aro,Both,0.4336774335329319
4628,1000447169906720768,mohito0608,Both,0.19466773728450495
